ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SORT_ORDER,STOP_ID,STOP,LAT,LON
14,14:14,EAST,480,278,CARY/10TH,37.536502,-77.435829
14,14:14,EAST,490,279,MAIN/13TH,37.536259,-77.433173
14,14:14,EAST,500,279,MAIN/13TH,37.536259,-77.433173
14,14:14,EAST,510,280,MAIN/14TH,37.535295,-77.431702
14,14:14,EAST,520,3058,MAIN/15TH,37.534638,-77.430588
14,14:14,EAST,530,354,MAIN/18TH,37.532727,-77.427473
14,14:14,EAST,540,356,MAIN/21ST,37.531082,-77.424763
14,14:14,EAST,550,3373,23rd/Franklin,37.530838,-77.422331
14,14:14,EAST,560,3373,23rd/Franklin,37.530838,-77.422331
14,14:14,WEST,10,3373,23rd/Franklin,37.530838,-77.422331
14,14:14,WEST,20,3373,23rd/Franklin,37.530838,-77.422331
14,14:14,WEST,30,398,MAIN/25TH,37.529325,-77.421505
14,14:14,WEST,40,400,MAIN/21ST,37.531282,-77.424708
14,14:14,WEST,50,402,MAIN/18TH,37.532809,-77.427335
14,14:14,WEST,60,307,MAIN/17TH,37.533863,-77.429037
14,14:14,WEST,70,3056,MAIN/15TH,37.534847,-77.430643
14,14:14,WEST,80,309,MAIN/13TH,37.53626,-77.432866
14,14:14,WEST,90,309,MAIN/13TH,37.53626,-77.432866
14,14:14,WEST,100,310,MAIN/11TH,37.537213,-77.434363
14,14:14,WEST,110,311,MAIN/10TH,37.538202,-77.436136
14,14:14,WEST,120,312,MAIN/8TH,37.538738,-77.437021
14,14:14,WEST,130,3514,Main/5th,37.540357,-77.439737
14,14:14,WEST,140,3411,4th/Franklin,37.542033,-77.439728
14,14:14,WEST,150,3057,BROAD/9TH,37.541063,-77.434492
14,14:14,WEST,160,3428,9th/Marshall (Mid-block between Marshall +Broad,37.541163,-77.433362
14,14:14,WEST,170,2632,TRANSFER PLAZA BAY H,37.542873,-77.431757
14,14:14,WEST,170,2644,TRANSFER PLAZA BAY E,37.542387,-77.432306
14,14:14,WEST,180,2644,TRANSFER PLAZA BAY E,37.542387,-77.432306
14,14:14,WEST,190,674,10TH/MARSHALL,37.540721,-77.432685
14,14:14,WEST,200,125,BROAD/9TH,37.54079,-77.433617
14,14:14,WEST,210,3244,BROAD/7TH,37.541538,-77.434838
14,14:14,WEST,220,128,BROAD/4TH,37.543761,-77.438541
14,14:14,WEST,230,128,BROAD/4TH,37.543761,-77.438541
14,14:14,WEST,240,3084,Broad/Adams,37.546367,-77.443014
14,14:14,WEST,250,134,BROAD/HENRY,37.548473,-77.446407
14,14:14,WEST,260,135,BROAD/GILMER,37.549384,-77.447967
14,14:14,WEST,270,3400,Broad/Hancock,37.551051,-77.450768
14,14:14,WEST,280,138,BROAD/RYLAND,37.552809,-77.453686
14,14:14,WEST,290,139,BROAD/BOWE,37.554009,-77.455701
14,14:14,WEST,300,827,LOMBARDY/KROGERS,37.55568,-77.454638
14,14:14,WEST,310,828,LOMBARDY/W MOORE,37.557837,-77.45266
14,14:14,WEST,320,829,LOMBARDY/ADMIRAL,37.559918,-77.450691
14,14:14,WEST,330,831,BROOK/LOMBARDY,37.563544,-77.448125
14,14:14,WEST,340,831,BROOK/LOMBARDY,37.563544,-77.448125
14,14:14,WEST,350,809,OVERBROOK/BROOK,37.565347,-77.44901
14,14:14,WEST,360,810,OVERBROOK/LANGSTON,37.56537,-77.4518
14,14:14,WEST,370,3419,Overbrook/1405,37.565533,-77.454678
14,14:14,WEST,380,3421,Overbrook/Hermitage,37.565543,-77.458532
14,14:14,WEST,390,3496,Hermitage/Rhoadmiller,37.566796,-77.460483
14,14:14,WEST,400,3498,Hermitage/Sherwood,37.570402,-77.460637
14,14:14,WEST,410,909,BOULEVARD/ROBINHOOD,37.574593,-77.463483
14,14:14,WEST,420,918,BOULEVARD/BROOKLAND PARKWAY,37.577305,-77.461951
14,14:14,WEST,430,853,HERMITAGE/PALMYRA,37.579209,-77.461488
14,14:14,WEST,440,855,HERMITAGE/MAPLE SHADE LN,37.58208,-77.462037
14,14:14,WEST,450,911,HERMITAGE/LABURNUM,37.584782,-77.462513
14,14:14,WEST,460,911,HERMITAGE/LABURNUM,37.584782,-77.462513
14,14:14,WEST,470,912,HERMITAGE/CLAREMONT,37.586889,-77.463416
14,14:14,WEST,480,914,HERMITAGE/BELLEVUE,37.59027,-77.463952
14,14:14,WEST,490,3409,Hermitage/Princeton,37.592759,-77.46492
14,14:14,WEST,500,3547,Westbrook/Hermitage,37.595547,-77.465979
14,14:14,WEST,500,3612,Westbrook and Crestwood,37.596339,-77.460739
14,14:14,WEST,510,3612,Westbrook and Crestwood,37.596339,-77.460739
14,14:14,WEST,510,3426,Westbrook/Stratford,37.596566,-77.457262
14,14:14,WEST,520,3426,Westbrook/Stratford,37.596566,-77.457262
14,14:14,WEST,520,1248,BROOK/WESTBROOK,37.597092,-77.453373
14,14:14,WEST,530,1248,BROOK/WESTBROOK,37.597092,-77.453373
14,14:14,WEST,530,1250,BROOK/AZALEA,37.600762,-77.454024
14,14:14,WEST,540,1250,BROOK/AZALEA,37.600762,-77.454024
14,14:14,WEST,540,2737,BROOK/WALMART NHOOD MKT,37.603674,-77.454592
14,14:14,WEST,550,2737,BROOK/WALMART NHOOD MKT,37.603674,-77.454592
14,14:14,WEST,550,2177,CHAMBERLAYNE/WILMER,37.605325,-77.450258
14,14:14,WEST,560,2177,CHAMBERLAYNE/WILMER,37.605325,-77.450258
18,Route #18,EAST,10,587,HENRICO HUMAN SERVICES,37.628336,-77.509514
18,Route #18,EAST,20,587,HENRICO HUMAN SERVICES,37.628336,-77.509514
18,Route #18,EAST,30,588,HENRICO JUVENILE AND DOMESTIC RELATION COURTS,37.630317,-77.511603
18,Route #18,EAST,40,2499,PARHAM/HUNGARY SPRING,37.629764,-77.52042
18,Route #18,EAST,40,3683,Prince Henry at Administration Building,37.628948,-77.514299
18,Route #18,EAST,50,590,PARHAM/HEALTH SOUTH HOSPITAL,37.63049,-77.527106
18,Route #18,EAST,50,3684,Prince Henry at Henrico Government Center,37.627593,-77.5169
18,Route #18,EAST,60,591,PARHAM/SHRADER,37.63098,-77.529993
18,Route #18,EAST,60,2499,PARHAM/HUNGARY SPRING,37.629764,-77.52042
18,Route #18,EAST,70,592,Parham at Sun Trust Operations Center,37.631049,-77.53272
18,Route #18,EAST,70,590,PARHAM/HEALTH SOUTH HOSPITAL,37.63049,-77.527106
18,Route #18,EAST,70,590,PARHAM/HENRICO DOCTORS HOSPITAL,37.63049,-77.527106
18,Route #18,EAST,80,593,BROAD/CAROUSEL LANE,37.62817,-77.533772
18,Route #18,EAST,80,3685,Shrader/Carousel,37.629373,-77.529576
18,Route #18,EAST,90,594,BROAD/WESTLAND SHOPPING CENTER,37.625857,-77.531162
18,Route #18,EAST,90,3678,Shrader/Enterprise,37.626006,-77.527076
18,Route #18,EAST,100,595,BROAD/ENTERPRISE PARKWAY,37.624461,-77.529507
18,Route #18,EAST,100,3686,Shrader/Hungary Spring,37.624217,-77.524677
18,Route #18,EAST,110,596,BROAD/HUNGARY SPRING,37.621687,-77.52637
18,Route #18,EAST,110,3686,Shrader/Hungary Spring,37.624217,-77.524677
18,Route #18,EAST,120,3679,Shrader/Cardinal,37.623124,-77.522251
18,Route #18,EAST,130,597,BROAD/WISTAR,37.618815,-77.523982
18,Route #18,EAST,130,3680,Wistar/Wistar Village,37.622692,-77.512078
18,Route #18,EAST,140,598,BROAD/SUNNYBROOK,37.616693,-77.522866
18,Route #18,EAST,140,3675,Wistar/Staples Mill,37.62222,-77.503287
18,Route #18,EAST,150,639,BETHLEHEM/FOUNTAIN,37.613599,-77.519879
18,Route #18,EAST,150,3687,Staples Mill/Amtrak Richmond Station,37.617704,-77.496972
18,Route #18,EAST,150,644,STAPLES MILL/AMTRAK,37.617061,-77.498797
18,Route #18,EAST,160,640,BASIE/COUNT,37.615295,-77.515672
18,Route #18,EAST,160,3687,Staples Mill/Amtrak Richmond Station,37.617704,-77.496972
18,Route #18,EAST,170,641,BREMNER/BETH,37.616531,-77.508997
18,Route #18,EAST,170,646,STAPLES MILL/TALLEY,37.611063,-77.4964
18,Route #18,EAST,170,644,STAPLES MILL/AMTRAK,37.617061,-77.498797
18,Route #18,EAST,180,642,BREMNER/FERNWOOD,37.617437,-77.505483
18,Route #18,EAST,180,647,STAPLES MILL/TOWNHOUSE,37.606935,-77.495113
18,Route #18,EAST,180,646,STAPLES MILL/TALLEY,37.611063,-77.4964
18,Route #18,EAST,190,643,BREMNER/BALMORAL,37.618173,-77.501355
18,Route #18,EAST,190,648,STAPLES MILL/HAMLET APT,37.604524,-77.49333
18,Route #18,EAST,190,647,STAPLES MILL/TOWNHOUSE,37.606935,-77.495113
18,Route #18,EAST,200,644,STAPLES MILL/AMTRAK,37.617061,-77.498797
18,Route #18,EAST,200,3673,Staples Mill/Libbie Mill East,37.591527,-77.493335
18,Route #18,EAST,200,648,STAPLES MILL/HAMLET APT,37.604524,-77.49333
18,Route #18,EAST,210,645,STAPLES MILL/CROCKETT,37.614933,-77.499293
18,Route #18,EAST,210,3671,Libbie Lake South/Libbie Lake East,37.589155,-77.495281
18,Route #18,EAST,210,3673,Staples Mill/Libbie Mill East,37.591527,-77.493335
18,Route #18,EAST,220,3671,Libbie Lake South/Libbie Lake East,37.589155,-77.495281
18,Route #18,EAST,230,631,GLENSIDE/CLOVERDALE (PARKING LOT),37.61458,-77.501708
18,Route #18,EAST,230,3697,Staples Mill/W Marshall,37.583403,-77.492294
18,Route #18,EAST,230,3671,Libbie Lake South/Libbie Lake East,37.589155,-77.495281
18,Route #18,EAST,240,646,STAPLES MILL/TALLEY,37.611063,-77.4964
18,Route #18,EAST,240,3423,Staples Mill/Radford,37.580514,-77.494488
18,Route #18,EAST,240,3697,Staples Mill/W Marshall,37.583403,-77.492294
18,Route #18,EAST,250,647,STAPLES MILL/TOWNHOUSE,37.606935,-77.495113
18,Route #18,EAST,250,3422,Staples Mill/Augusta,37.578705,-77.496282
18,Route #18,EAST,250,3423,Staples Mill/Radford,37.580514,-77.494488
18,Route #18,EAST,260,648,STAPLES MILL/HAMLET APT,37.604524,-77.49333
18,Route #18,EAST,260,3506,Willow Lawn/Grace,37.579924,-77.500466
18,Route #18,EAST,260,3422,Staples Mill/Augusta,37.578705,-77.496282
18,Route #18,EAST,270,649,Libbie/Argus,37.594031,-77.500216
18,Route #18,EAST,270,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
18,Route #18,EAST,270,3506,Willow Lawn/Grace,37.579924,-77.500466
18,Route #18,EAST,270,184,Monument/Westlyn,37.577894,-77.500076
18,Route #18,EAST,280,650,LIBBIE/INDIGO,37.592601,-77.500945
18,Route #18,EAST,280,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
18,Route #18,EAST,280,3506,Willow Lawn/Grace,37.579924,-77.500466
18,Route #18,EAST,290,600,BROAD/EMERYWOOD PARKWAY,37.610372,-77.519543
18,Route #18,EAST,290,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
18,Route #18,EAST,300,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
18,Route #18,EAST,310,601,BROAD/ALTRIA,37.600989,-77.514974
18,Route #18,EAST,320,602,BROAD/HOME DEPOT,37.597982,-77.513622
18,Route #18,EAST,330,603,BROAD/MORNINGSIDE,37.595095,-77.510223
18,Route #18,EAST,340,604,BROAD/CRESTWOOD,37.592197,-77.506645
18,Route #18,EAST,350,605,BROAD/BREMO,37.590863,-77.505049
18,Route #18,EAST,360,606,BROAD/LAKE,37.588741,-77.502447
18,Route #18,EAST,370,3081,BROAD/WILLOW LAWN,37.584853,-77.49764
18,Route #18,EAST,380,581,BROAD/WILLOW LAWN SHOPPING CENTER,37.582732,-77.495017
18,Route #18,EAST,390,582,BROAD/STAPLES MILL,37.581587,-77.493587
18,Route #18,EAST,400,3423,Staples Mill/Radford,37.580514,-77.494488
18,Route #18,EAST,410,3422,Staples Mill/Augusta,37.578705,-77.496282
18,Route #18,EAST,420,184,Monument/Westlyn,37.577894,-77.500076
18,Route #18,EAST,430,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
18,Route #18,WEST,10,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
18,Route #18,WEST,20,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
18,Route #18,WEST,30,625,BROAD/BYRD,37.586773,-77.499545
18,Route #18,WEST,30,581,BROAD/WILLOW LAWN SHOPPING CENTER,37.582732,-77.495017
18,Route #18,WEST,40,608,BROAD/LAKE,37.588588,-77.501763
18,Route #18,WEST,40,582,BROAD/STAPLES MILL,37.581587,-77.493587
18,Route #18,WEST,50,626,LIBBIE/INDIGO,37.592645,-77.500585
18,Route #18,WEST,50,3696,Maywill at Vital Records and Health Statistics,37.582015,-77.489616
18,Route #18,WEST,60,627,Libbie/Argus,37.594318,-77.499715
18,Route #18,WEST,60,3672,Libbie Lake South at Libbie Mill Library,37.589768,-77.49585
18,Route #18,WEST,70,628,STAPLES MILL RD/NORTHSIDE,37.604441,-77.492696
18,Route #18,WEST,70,3672,Libbie Lake South at Libbie Mill Library,37.589768,-77.49585
18,Route #18,WEST,80,629,STAPLES MILL RD/ASPEN,37.607594,-77.495057
18,Route #18,WEST,80,3674,Staples Mill/Libbie Mill East,37.591519,-77.492938
18,Route #18,WEST,90,630,STAPLES MILL/TALLEY,37.61156,-77.496058
18,Route #18,WEST,90,628,STAPLES MILL RD/NORTHSIDE,37.604441,-77.492696
18,Route #18,WEST,100,631,GLENSIDE/CLOVERDALE (PARKING LOT),37.61458,-77.501708
18,Route #18,WEST,100,629,STAPLES MILL RD/ASPEN,37.607594,-77.495057
18,Route #18,WEST,110,632,CROCKETT/STAPLES MILL,37.61512,-77.498443
18,Route #18,WEST,110,630,STAPLES MILL/TALLEY,37.61156,-77.496058
18,Route #18,WEST,120,3687,Staples Mill/Amtrak Richmond Station,37.617704,-77.496972
18,Route #18,WEST,130,633,Staples Mill/Amtrak Station,37.616852,-77.498426
18,Route #18,WEST,130,3687,Staples Mill/Amtrak Richmond Station,37.617704,-77.496972
18,Route #18,WEST,140,634,BREMNER/BALMORAL,37.618292,-77.501136
18,Route #18,WEST,140,3676,Staples Mill/Wistar,37.622164,-77.502885
18,Route #18,WEST,150,635,BREMNER/FERNWOOD,37.617495,-77.506021
18,Route #18,WEST,150,3677,Staples Mill/Heisler,37.627905,-77.505524
18,Route #18,WEST,160,636,BREMNER/BETH,37.616685,-77.508763
18,Route #18,WEST,160,587,HENRICO HUMAN SERVICES,37.628336,-77.509514
18,Route #18,WEST,170,637,BASIE/COUNT,37.615383,-77.515714
18,Route #18,WEST,170,587,HENRICO HUMAN SERVICES,37.628336,-77.509514
18,Route #18,WEST,180,638,BETHLEHEM/FOUNTAIN,37.613736,-77.519771
18,Route #18,WEST,190,609,BROAD/BREMO,37.591321,-77.505156
18,Route #18,WEST,200,610,BROAD/CRESTWOOD,37.592888,-77.50705
18,Route #18,WEST,210,611,BROAD/6020 WEST BROAD,37.595105,-77.509759
18,Route #18,WEST,220,612,BROAD STREET/W CLUB,37.597617,-77.512738
18,Route #18,WEST,230,613,BROAD/BROOKFIELD,37.601538,-77.514667
18,Route #18,WEST,240,614,BROAD/GLENSIDE,37.609176,-77.518493
18,Route #18,WEST,260,615,BROAD/BETHLEHEM,37.614423,-77.521298
18,Route #18,WEST,270,617,BROAD/SUNNYBROOK,37.617405,-77.522857
18,Route #18,WEST,280,619,BROAD/CARDINAL,37.620944,-77.525133
18,Route #18,WEST,300,620,HUNGARY SPRING/BROAD,37.622433,-77.526163
18,Route #18,WEST,310,621,HUNGARY SPRING AT VERIZON,37.625477,-77.522937
18,Route #18,WEST,320,622,HUNGARY SPRING/STONEMAN,37.628018,-77.520228
18,Route #18,WEST,330,623,HENRICO GOVERNMENT COMPLEX CENTER,37.627503,-77.516928
18,Route #18,WEST,340,624,PRINCE HENRY/ADMINISTRATION BUILDING SHELTER,37.628977,-77.514202
18,Route #18,WEST,350,587,HENRICO HUMAN SERVICES,37.628336,-77.509514
19,Route #19,EAST,10,651,PEMBERTON/BROAD,37.639509,-77.562161
19,Route #19,EAST,10,3658,Aldi/Bon Secours Pkwy,37.662978,-77.644296
19,Route #19,EAST,20,3658,Aldi/Bon Secours Pkwy,37.662978,-77.644296
19,Route #19,EAST,30,652,STILLMAN PKY/MAYLAND DR,37.640132,-77.566067
19,Route #19,EAST,30,3660,Broad/Hayden,37.659086,-77.634544
19,Route #19,EAST,40,653,BROAD BETWEEN STILLMAN PKY AND PEMBERTON RD,37.641383,-77.562355
19,Route #19,EAST,40,3661,Broad/Gayton,37.658038,-77.632088
19,Route #19,EAST,50,654,BROAD/TANELORN,37.63977,-77.558532
19,Route #19,EAST,50,3662,Broad/Lauderdale,37.654354,-77.623906
19,Route #19,EAST,60,655,BROAD/SUNDANCE WAY,37.637873,-77.553748
19,Route #19,EAST,60,3663,Broad/Spring Oak,37.651788,-77.614805
19,Route #19,EAST,70,656,BROAD/TUCKERNUCK,37.636622,-77.550712
19,Route #19,EAST,70,3664,Broad/Pump,37.650872,-77.610165
19,Route #19,EAST,80,657,BROAD/HOMEVIEW,37.634523,-77.545387
19,Route #19,EAST,80,3665,Broad/Brownstone,37.649481,-77.603375
19,Route #19,EAST,90,658,BROAD/SKIPWITH,37.63237,-77.54003
19,Route #19,EAST,90,3666,Broad/Dominion,37.647093,-77.586127
19,Route #19,EAST,100,3667,Broad/Cox,37.646545,-77.582343
19,Route #19,EAST,100,3666,Broad/Dominion,37.647093,-77.586127
19,Route #19,EAST,110,593,BROAD/CAROUSEL LANE,37.62817,-77.533772
19,Route #19,EAST,110,3668,Broad/Gaelic,37.645971,-77.577801
19,Route #19,EAST,110,3667,Broad/Cox,37.646545,-77.582343
19,Route #19,EAST,120,594,BROAD/WESTLAND SHOPPING CENTER,37.625857,-77.531162
19,Route #19,EAST,120,3669,Broad/Deep Rock,37.645156,-77.572028
19,Route #19,EAST,120,3668,Broad/Gaelic,37.645971,-77.577801
19,Route #19,EAST,130,595,BROAD/ENTERPRISE PARKWAY,37.624461,-77.529507
19,Route #19,EAST,130,3670,Broad/Stillman,37.642885,-77.566263
19,Route #19,EAST,130,3669,Broad/Deep Rock,37.645156,-77.572028
19,Route #19,EAST,140,596,BROAD/HUNGARY SPRING,37.621687,-77.52637
19,Route #19,EAST,140,653,BROAD BETWEEN STILLMAN PKY AND PEMBERTON RD,37.641383,-77.562355
19,Route #19,EAST,140,3670,Broad/Stillman,37.642885,-77.566263
19,Route #19,EAST,150,597,BROAD/WISTAR,37.618815,-77.523982
19,Route #19,EAST,150,653,BROAD BETWEEN STILLMAN PKY AND PEMBERTON RD,37.641383,-77.562355
19,Route #19,EAST,160,598,BROAD/SUNNYBROOK,37.616693,-77.522866
19,Route #19,EAST,160,654,BROAD/TANELORN,37.63977,-77.558532
19,Route #19,EAST,160,653,BROAD BETWEEN STILLMAN PKY AND PEMBERTON RD,37.641383,-77.562355
19,Route #19,EAST,170,3378,Broad/Bethlehem,37.613026,-77.520843
19,Route #19,EAST,170,655,BROAD/SUNDANCE WAY,37.637873,-77.553748
19,Route #19,EAST,170,654,BROAD/TANELORN,37.63977,-77.558532
19,Route #19,EAST,180,600,BROAD/EMERYWOOD PARKWAY,37.610372,-77.519543
19,Route #19,EAST,180,656,BROAD/TUCKERNUCK,37.636622,-77.550712
19,Route #19,EAST,180,655,BROAD/SUNDANCE WAY,37.637873,-77.553748
19,Route #19,EAST,190,601,BROAD/ALTRIA,37.600989,-77.514974
19,Route #19,EAST,190,657,BROAD/HOMEVIEW,37.634523,-77.545387
19,Route #19,EAST,190,656,BROAD/TUCKERNUCK,37.636622,-77.550712
19,Route #19,EAST,200,602,BROAD/HOME DEPOT,37.597982,-77.513622
19,Route #19,EAST,200,658,BROAD/SKIPWITH,37.63237,-77.54003
19,Route #19,EAST,200,657,BROAD/HOMEVIEW,37.634523,-77.545387
19,Route #19,EAST,210,603,BROAD/MORNINGSIDE,37.595095,-77.510223
19,Route #19,EAST,210,658,BROAD/SKIPWITH,37.63237,-77.54003
19,Route #19,EAST,220,604,BROAD/CRESTWOOD,37.592197,-77.506645
19,Route #19,EAST,220,593,BROAD/CAROUSEL LANE,37.62817,-77.533772
19,Route #19,EAST,220,658,BROAD/SKIPWITH,37.63237,-77.54003
19,Route #19,EAST,230,605,BROAD/BREMO,37.590863,-77.505049
19,Route #19,EAST,230,594,BROAD/WESTLAND SHOPPING CENTER,37.625857,-77.531162
19,Route #19,EAST,230,593,BROAD/CAROUSEL LANE,37.62817,-77.533772
19,Route #19,EAST,240,606,BROAD/LAKE,37.588741,-77.502447
19,Route #19,EAST,240,595,BROAD/ENTERPRISE PARKWAY,37.624461,-77.529507
19,Route #19,EAST,240,594,BROAD/WESTLAND SHOPPING CENTER,37.625857,-77.531162
19,Route #19,EAST,250,3081,BROAD/WILLOW LAWN,37.584853,-77.49764
19,Route #19,EAST,250,596,BROAD/HUNGARY SPRING,37.621687,-77.52637
19,Route #19,EAST,250,595,BROAD/ENTERPRISE PARKWAY,37.624461,-77.529507
19,Route #19,EAST,260,581,BROAD/WILLOW LAWN SHOPPING CENTER,37.582732,-77.495017
19,Route #19,EAST,260,597,BROAD/WISTAR,37.618815,-77.523982
19,Route #19,EAST,260,596,BROAD/HUNGARY SPRING,37.621687,-77.52637
19,Route #19,EAST,270,582,BROAD/STAPLES MILL,37.581587,-77.493587
19,Route #19,EAST,270,598,BROAD/SUNNYBROOK,37.616693,-77.522866
19,Route #19,EAST,270,597,BROAD/WISTAR,37.618815,-77.523982
19,Route #19,EAST,280,3423,Staples Mill/Radford,37.580514,-77.494488
19,Route #19,EAST,280,3378,Broad/Bethlehem,37.613026,-77.520843
19,Route #19,EAST,280,598,BROAD/SUNNYBROOK,37.616693,-77.522866
19,Route #19,EAST,290,3422,Staples Mill/Augusta,37.578705,-77.496282
19,Route #19,EAST,290,600,BROAD/EMERYWOOD PARKWAY,37.610372,-77.519543
19,Route #19,EAST,290,3378,Broad/Bethlehem,37.613026,-77.520843
19,Route #19,EAST,300,184,Monument/Westlyn,37.577894,-77.500076
19,Route #19,EAST,300,601,BROAD/ALTRIA,37.600989,-77.514974
19,Route #19,EAST,300,600,BROAD/EMERYWOOD PARKWAY,37.610372,-77.519543
19,Route #19,EAST,310,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
19,Route #19,EAST,310,602,BROAD/HOME DEPOT,37.597982,-77.513622
19,Route #19,EAST,310,601,BROAD/ALTRIA,37.600989,-77.514974
19,Route #19,EAST,320,603,BROAD/MORNINGSIDE,37.595095,-77.510223
19,Route #19,EAST,320,602,BROAD/HOME DEPOT,37.597982,-77.513622
19,Route #19,EAST,330,604,BROAD/CRESTWOOD,37.592197,-77.506645
19,Route #19,EAST,330,603,BROAD/MORNINGSIDE,37.595095,-77.510223
19,Route #19,EAST,340,605,BROAD/BREMO,37.590863,-77.505049
19,Route #19,EAST,340,604,BROAD/CRESTWOOD,37.592197,-77.506645
19,Route #19,EAST,350,606,BROAD/LAKE,37.588741,-77.502447
19,Route #19,EAST,350,605,BROAD/BREMO,37.590863,-77.505049
19,Route #19,EAST,360,3081,BROAD/WILLOW LAWN,37.584853,-77.49764
19,Route #19,EAST,360,606,BROAD/LAKE,37.588741,-77.502447
19,Route #19,EAST,370,581,BROAD/WILLOW LAWN SHOPPING CENTER,37.582732,-77.495017
19,Route #19,EAST,370,3081,BROAD/WILLOW LAWN,37.584853,-77.49764
19,Route #19,EAST,380,582,BROAD/STAPLES MILL,37.581587,-77.493587
19,Route #19,EAST,380,581,BROAD/WILLOW LAWN SHOPPING CENTER,37.582732,-77.495017
19,Route #19,EAST,390,3423,Staples Mill/Radford,37.580514,-77.494488
19,Route #19,EAST,390,582,BROAD/STAPLES MILL,37.581587,-77.493587
19,Route #19,EAST,400,3422,Staples Mill/Augusta,37.578705,-77.496282
19,Route #19,EAST,400,3423,Staples Mill/Radford,37.580514,-77.494488
19,Route #19,EAST,410,3506,Willow Lawn/Grace,37.579924,-77.500466
19,Route #19,EAST,410,3422,Staples Mill/Augusta,37.578705,-77.496282
19,Route #19,EAST,420,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
19,Route #19,EAST,420,3506,Willow Lawn/Grace,37.579924,-77.500466
19,Route #19,EAST,420,184,Monument/Westlyn,37.577894,-77.500076
19,Route #19,EAST,430,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
19,Route #19,EAST,430,3506,Willow Lawn/Grace,37.579924,-77.500466
19,Route #19,EAST,440,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
19,Route #19,EAST,450,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
19,Route #19,WEST,10,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
19,Route #19,WEST,20,586,WILLOW LAWN/SHELTER,37.582978,-77.498363
19,Route #19,WEST,30,3465,Broad/50th,37.584825,-77.497087
19,Route #19,WEST,40,625,BROAD/BYRD,37.586773,-77.499545
19,Route #19,WEST,50,608,BROAD/LAKE,37.588588,-77.501763
19,Route #19,WEST,60,609,BROAD/BREMO,37.591321,-77.505156
19,Route #19,WEST,70,610,BROAD/CRESTWOOD,37.592888,-77.50705
19,Route #19,WEST,80,611,BROAD/6020 WEST BROAD,37.595105,-77.509759
19,Route #19,WEST,90,612,BROAD STREET/W CLUB,37.597617,-77.512738
19,Route #19,WEST,100,613,BROAD/BROOKFIELD,37.601538,-77.514667
19,Route #19,WEST,110,614,BROAD/GLENSIDE,37.609176,-77.518493
19,Route #19,WEST,120,3366,BROAD/DEEP RUN,37.612299,-77.520162
19,Route #19,WEST,130,615,BROAD/BETHLEHEM,37.614423,-77.521298
19,Route #19,WEST,140,617,BROAD/SUNNYBROOK,37.617405,-77.522857
19,Route #19,WEST,150,619,BROAD/CARDINAL,37.620944,-77.525133
19,Route #19,WEST,160,692,BROAD/ENTERPRISE PARKWAY,37.624753,-77.529333
19,Route #19,WEST,170,693,BROAD/FOUNTAIN SQUARE,37.626838,-77.531782
19,Route #19,WEST,180,694,BROAD/CAROUSEL LANE,37.628519,-77.533683
19,Route #19,WEST,190,695,BROAD/SKIPWITH,37.632422,-77.539522
19,Route #19,WEST,200,695,BROAD/SKIPWITH,37.632422,-77.539522
19,Route #19,WEST,210,696,BROAD/HOMEVIEW,37.634437,-77.544505
19,Route #19,WEST,220,697,BROAD/TUCKERNUCK,37.636432,-77.549322
19,Route #19,WEST,230,698,BROAD/SUNDANCE WAY,37.638074,-77.553483
19,Route #19,WEST,240,3379,Broad/Springfield,37.640102,-77.558528
19,Route #19,WEST,240,698,BROAD/SUNDANCE WAY,37.638074,-77.553483
19,Route #19,WEST,250,651,PEMBERTON/BROAD,37.639509,-77.562161
19,Route #19,WEST,250,3379,Broad/Springfield,37.640102,-77.558528
19,Route #19,WEST,260,3641,Broad/Springfield,37.641503,-77.562078
19,Route #19,WEST,270,3642,Broad/Stillman,37.642687,-77.564978
19,Route #19,WEST,280,3643,Broad/Deep Rock,37.645231,-77.571264
19,Route #19,WEST,290,3644,Broad/Gaelic,37.646232,-77.577135
19,Route #19,WEST,300,3645,Broad/Innsbrook,37.64652,-77.579399
19,Route #19,WEST,310,3646,Broad/Dominion,37.647628,-77.58796
19,Route #19,WEST,320,3647,Broad/Tom Leonard,37.649376,-77.600878
19,Route #19,WEST,320,3646,Broad/Dominion,37.647628,-77.58796
19,Route #19,WEST,330,3648,Broad/John Rolfe,37.650517,-77.606485
19,Route #19,WEST,330,3647,Broad/Tom Leonard,37.649376,-77.600878
19,Route #19,WEST,340,3649,Broad/Pouncey Tract,37.651261,-77.610236
19,Route #19,WEST,340,3648,Broad/John Rolfe,37.650517,-77.606485
